date,concert_id,venue_id,city_id,tour
08-10-1984,5bd26b60,13d6059d,2643743,World Slavery Tour
07-10-1984,3bd3a8ec,7bd47a50,2653822,World Slavery Tour
05-10-1984,2bd3a8ee,73d6d661,2637487,World Slavery Tour
03-10-1984,23d3a8ef,43d42fab,2655603,World Slavery Tour
02-10-1984,33d3a8e9,43d42fab,2655603,World Slavery Tour
30-09-1984,2bd3a8ea,7bd47a50,2653822,World Slavery Tour
29-09-1984,3bd3a8f4,33d6cc59,2641170,World Slavery Tour
27-09-1984,33d3a8f5,3bd6d414,2647525,World Slavery Tour
26-09-1984,2bd3a8f6,7bd63a80,2643123,World Slavery Tour
25-09-1984,73d26e65,7bd63a80,2643123,World Slavery Tour
23-09-1984,3bd3a8f0,73d632fd,2654675,World Slavery Tour
22-09-1984,1bd50d44,5bd6cbb4,2638853,World Slavery Tour
21-09-1984,73d29acd,5bd617b8,2640729,World Slavery Tour
20-09-1984,33d3a8f1,53d6cbb5,2644668,World Slavery Tour
18-09-1984,2bd3a8f2,4bd6cbae,2646057,World Slavery Tour
17-09-1984,7bd26e24,23d6388b,2638077,World Slavery Tour
16-09-1984,7bd26e18,73d6cec5,2641673,World Slavery Tour
15-09-1984,73d26e19,73d6cec5,2641673,World Slavery Tour
13-09-1984,33d270bd,2bd424b2,2650225,World Slavery Tour
12-09-1984,3bd3a8fc,6bd6260a,2657832,World Slavery Tour
11-09-1984,33d3a8fd,7bd62614,2648579,World Slavery Tour
08-09-1984,2bd3a8fe,3d7c557,3031582,World Slavery Tour
07-09-1984,23d3a8ff,63d62647,2972315,World Slavery Tour
05-09-1984,3bd3a8f8,13d6c105,3128760,World Slavery Tour
03-09-1984,33d3a8f9,73d7fe41,3117735,World Slavery Tour
01-09-1984,2bd3a8fa,63d6ce87,2269594,World Slavery Tour
31-08-1984,23d3a8fb,4bd54f02,6458924,World Slavery Tour
29-08-1984,3bd3a804,53d7bfed,3110044,World Slavery Tour
26-08-1984,33d3a805,73d44a2d,6432577,World Slavery Tour
25-08-1984,23d3a807,43d59f27,3037542,World Slavery Tour
22-08-1984,3bd3a800,7bd4ce30,3182834,World Slavery Tour
21-08-1984,3bfde0ec,4bd763da,3170147,World Slavery Tour
19-08-1984,33d3a801,1bd63580,3196359,World Slavery Tour
18-08-1984,23d3a803,13d2ed31,792680,World Slavery Tour
17-08-1984,13d59d31,73d61645,3054638,World Slavery Tour
16-08-1984,3bd3a80c,43d4afd3,2760610,World Slavery Tour
14-08-1984,23d5f453,7bd606c8,3080985,World Slavery Tour
12-08-1984,3bd5f45c,1bd6316c,3081368,World Slavery Tour
11-08-1984,1bd0913c,bd761da,3088171.0,After-Show Appearance 
11-08-1984,1bd0913c,bd761da,3088171.0,After-Show Appearance 
10-08-1984,2bd5f45e,2bd79036,3093133,World Slavery Tour
09-08-1984,23d5f45f,bd4d986,756135,World Slavery Tour
18-12-1983,33d64cb5,73d61e71,2935517,World Piece
17-12-1983,33d3a4f1,73d61e71,2935517,World Piece
11-12-1983,33d3a4fd,63d62e83,2659994,World Piece
10-12-1983,63d3aaff,4bd49b92,2842884,World Piece
09-12-1983,3bd3a4f8,3d6350b,2935517,World Piece
08-12-1983,7bd3aaf8,6bd61e6e,2825297,World Piece
07-12-1983,3bd3a404,4bd74fa6,2875376,World Piece
06-12-1983,2bd3a406,1bd64d28,2820256,World Piece
04-12-1983,23d3a403,13d6359d,2934246,World Piece
03-12-1983,33d3a40d,bd6c112,2805615,World Piece
02-12-1983,33d3a409,63d5422f,6694210,World Piece
01-12-1983,73d3aaf9,63d5422f,6694210,World Piece
30-11-1983,33d3a415,2bd6cc7a,2867714,World Piece
27-11-1983,63d3aafb,53d7bfed,3110044,World Piece
25-11-1983,7bd3aa04,13d76d2d,3117735,World Piece
24-11-1983,2bd3a412,13d76d2d,3117735,World Piece
22-11-1983,73d3aa05,5bd0fb90,3129028,World Piece
20-11-1983,6bd3aa06,23d2a0fb,2996944,World Piece
19-11-1983,63d3aa07,2bd6d88e,3024635,World Piece
18-11-1983,2bd3a41e,33d44881,3033123,World Piece
17-11-1983,7bd3aa00,1bd4b1ec,2988507,World Piece
15-11-1983,23d3a41f,43d44bbb,3003952,World Piece
14-11-1983,73d3aa01,13d22139,2798139,World Piece
11-11-1983,2bd3a426,bd66986,2752923,World Piece
10-11-1983,33d3a419,5bd6c720,2944388,World Piece
09-11-1983,23d3a41b,4bd637fe,2891122,World Piece
08-11-1983,6bd3aa02,4bd793b2,2911298,World Piece
07-11-1983,33d3a425,3d6c113,2910831,World Piece
25-10-1983,3bd3a420,43d623cb,4407066,World Piece
24-10-1983,33d3a421,33d5f825,4273837,World Piece
23-10-1983,2bd3a422,3bd6c450,5072006,World Piece
21-10-1983,23d3a423,4bd637ba,4180439,World Piece
20-10-1983,3bd3a42c,53d637b9,4460243,World Piece
19-10-1983,33d3a42d,43d62343,4634946,World Piece
18-10-1983,2bd3a42e,33d6c071,4633419,World Piece
16-10-1983,33d3a429,23d388eb,4161438,World Piece
15-10-1983,2bd3a42a,6bd6265a,4160021,World Piece
14-10-1983,3bd3a434,13d38975,4168139,World Piece
12-10-1983,53d5db89,bd6c14e,4575352,World Piece
10-10-1983,2bd3a436,4bd6c306,4801859,World Piece
09-10-1983,23d3a437,3d3a9f3,4776222,World Piece
08-10-1983,7bd3aa0c,23d63cc7,5128581,World Piece
04-10-1983,3bd3a430,3d6c9cb,4347778,World Piece
02-10-1983,33d3a431,53d667f5,4509177,World Piece
01-10-1983,3d459c3,bd6c11e,4508722,World Piece
30-09-1983,73d3aa0d,7bd62658,4887398,World Piece
29-09-1983,2bd3a43a,73d4f2c5,4905687,World Piece
27-09-1983,73f7f6bd,73d626b9,4407066,World Piece
20-09-1983,23d3a43b,2bd6c06e,5946768,World Piece
19-09-1983,2bd3a44a,13d6c5b9,5913490,World Piece
17-09-1983,3bd3a454,53d6d399,6183235,World Piece
14-09-1983,33d3a455,6bd62eee,5018739,World Piece
13-09-1983,2bd3a456,bd62122,5261457,World Piece
11-09-1983,23d3a457,1bd48d00,4998830,World Piece
10-09-1983,2bd3a452,23d624bf,5174035,World Piece
08-09-1983,4bd77f12,63d62a87,6325494,World Piece
07-09-1983,33d3a45d,13d6c129,6942688,World Piece
06-09-1983,2bd64cb6,bd3a18e,6077243,World Piece
05-09-1983,6bd3aa0e,53d73ffd,6173577,World Piece
01-09-1983,23d3a45f,2bd6283a,5134086,World Piece
31-08-1983,63d3aa0f,63d676db,5132143,World Piece
30-08-1983,3bd3a458,1bd6c9bc,5224151,World Piece
29-08-1983,2bd3a45a,7bd626cc,4975802,World Piece
27-08-1983,23d3a45b,13d6c901,4951579,World Piece
26-08-1983,3bd3a464,3d731f3,4839366,World Piece
25-08-1983,7bd3aa08,1bd6c998,5141927,World Piece
24-08-1983,23d3a467,3d6c9eb,5140405,World Piece
23-08-1983,33d3a461,13d6c155,5118693,World Piece
20-08-1983,2bd3a462,5bd63f00,4360287,World Piece
19-08-1983,73d3aa09,5bd333c0,4560349,World Piece
18-08-1983,6bd3aa0a,5bd6275c,5178127,World Piece
16-08-1983,3bd3a468,4bd6234e,5206379,World Piece
15-08-1983,63d3aa0b,bd6d5aa,5110629,World Piece
14-08-1983,33d3a469,73d62601,5168025,World Piece
13-08-1983,3bd3a474,2bd63cde,5188843,World Piece
11-08-1983,73d3aa15,3bd638c4,4990729,World Piece
10-08-1983,2bd3a476,1bd63914,4997787,World Piece
09-08-1983,23d3a477,1bd6c140,4920423,World Piece
07-08-1983,6bd3aa16,5bd623d4,4259418,World Piece
06-08-1983,2bd3a472,23d63cf7,5251390,World Piece
02-08-1983,23d3a473,4bd63fee,4299276,World Piece
01-08-1983,33d3a47d,bd6c9ee,4644585,World Piece
31-07-1983,3bd3a478,63d6d6ef,4119403,World Piece
30-07-1983,2bd3a47a,63d6c28f,4641239,World Piece
29-07-1983,23d3a47b,1bd3e9f0,4341513,World Piece
27-07-1983,13d3a585,3bd3e48c,4726206,World Piece
26-07-1983,bd3a586,1bd6c120,4683416,World Piece
24-07-1983,43d3ab5b,5bd63f54,4699066,World Piece
23-07-1983,5bd3ab64,13d6c9f1,4684888,World Piece
22-07-1983,3d3a583,7bd6c2ec,4543762,World Piece
20-07-1983,bd3a58e,3d6250f,5520993,World Piece
17-07-1983,3d3a58f,63d4368f,5516233,World Piece
16-07-1983,bd3a58a,4bd3ef86,5525577,World Piece
14-07-1983,1bd3a594,63d63e2f,5419384,World Piece
13-07-1983,53d3ab65,3d61d5b,5454711,World Piece
12-07-1983,4bd3ab66,73d62655,5308655,World Piece
11-07-1983,13d3a591,33d63c11,5318313,World Piece
09-07-1983,5bd3ab60,bd63982,5367929,World Piece
08-07-1983,1bd3a598,43d637ab,5391811,World Piece
07-07-1983,1bd3a5a4,2bd2947a,5391710,World Piece
05-07-1983,bd3a5a6,bd63d12,5350937,World Piece
03-07-1983,53d3ab61,4bd6c3aa,5389489,World Piece
02-07-1983,bd3a5a2,6bd626d2,5341430,World Piece
29-06-1983,1bd3a5ac,3bd7185c,6173331,World Piece
28-06-1983,bd3a5ae,3bd62004,5809844,World Piece
27-06-1983,2bd78c6a,43d62f4b,5746545,World Piece
24-06-1983,43d3ab63,bd6c14a,5811696,World Piece
23-06-1983,1bd3a5b4,1bd2c110,5586437,World Piece
22-06-1983,3d3a5b7,6bd6c2de,5780993,World Piece
21-06-1983,3d3a5b3,6bd2c6ca,5820705,World Piece
12-06-1983,bd3a996,13d62d49,2759794,World Piece
07-06-1983,3d3a997,73d6da19,2618425,World Piece
05-06-1983,1bd3a990,13d67d85,2673730,World Piece
04-06-1983,7bd45244,53d6cbb1,3159016,World Piece
03-06-1983,13d3a991,7bd63abc,2711537,World Piece
01-06-1983,3bd774bc,2bd61c6a,658225,World Piece
28-05-1983,bd3a992,13d6059d,2643743,World Piece
27-05-1983,13d3a5cd,13d6059d,2643743,World Piece
26-05-1983,23d64cb7,13d6059d,2643743,World Piece
25-05-1983,3d3a993,13d6059d,2643743,World Piece
23-05-1983,43d4530f,7bd63a80,2643123,World Piece
22-05-1983,13d3a5d5,43d42fab,2655603,World Piece
21-05-1983,bd3a5d6,43d42fab,2655603,World Piece
20-05-1983,1bd3a5d0,33d6c8fd,2654675,World Piece
18-05-1983,13d3a5d1,3bd6d414,2647525,World Piece
17-05-1983,73d26e69,73d6cec5,2641673,World Piece
16-05-1983,1bd3a99c,23d6388b,2638077,World Piece
15-05-1983,3d3a5df,7bd47a50,2653822,World Piece
13-05-1983,3d3a99f,2bd424b2,2650225,World Piece
12-05-1983,1bd3a998,7bd62614,2648579,World Piece
11-05-1983,13d3a999,1bd419ac,2654994,World Piece
10-05-1983,bd3a99a,33d6cc59,2641170,World Piece
08-05-1983,3d65157,4bd6cbae,2646057,World Piece
07-05-1983,3d3a99b,73d6d661,2637487,World Piece
06-05-1983,1bd3a5e4,53d6cbb5,2644668,World Piece
05-05-1983,bd3a5e6,3d6293f,2640729,World Piece
03-05-1983,3d3a5e7,63d406f3,2639913,World Piece
02-05-1983,bd3a5e2,3d6cdaf,2645425,World Piece
10-12-1982,bd00db2,6bd75e3a,1855431,The Beast on the Road
08-12-1982,3d00db3,5bd2b340,2128291,The Beast on the Road
07-12-1982,1bd00dbc,5bd2b340,2128291,The Beast on the Road
04-12-1982,3d459bb,53d2cf55,1850147,The Beast on the Road
02-12-1982,1bd459c4,53d2cf55,1850147,The Beast on the Road
01-12-1982,bd3a9a6,5bd2cfdc,1856057,The Beast on the Road
30-11-1982,13d00dbd,4bd20b0a,1857910,The Beast on the Road
29-11-1982,1bd3a9a0,63d6c207,1853909,The Beast on the Road
27-11-1982,13d459c5,63d2d26b,1850147,The Beast on the Road
26-11-1982,bd00dbe,63d2d26b,1850147,The Beast on the Road
21-11-1982,3d00dbf,5bd6d3b4,2147714,The Beast on the Road
20-11-1982,1bd00db8,5bd6d3b4,2147714,The Beast on the Road
19-11-1982,13d00db9,43d603eb,2172517,The Beast on the Road
16-11-1982,bd00dba,3bd3148c,2174003,The Beast on the Road
16-11-1982,1b9815ac,3bd3148c,2174003,The Beast on the Road
15-11-1982,3d00dbb,33d634c5,2158177,The Beast on the Road
14-11-1982,1bd00dc4,33d634c5,2158177,The Beast on the Road
13-11-1982,13d00dc5,63d63e8b,2078025,The Beast on the Road
10-11-1982,73e1aea5,43d31367,2155472,The Beast on the Road
09-11-1982,bd00dc6,5bd6d3b4,2147714,The Beast on the Road
08-11-1982,3d00dc7,5bd6d3b4,2147714,The Beast on the Road
23-10-1982,23d3d837,2bd6283a,5134086,The Beast on the Road
22-10-1982,13d3a9a1,73d626dd,5097459,The Beast on the Road
21-10-1982,3bd3d830,3d3a9f3,4776222,The Beast on the Road
20-10-1982,2bd3d832,3d7b9a7,4368711,The Beast on the Road
19-10-1982,bd3a9a2,3d6c9cb,4347778,The Beast on the Road
18-10-1982,23d3d833,5bd63f00,4360287,The Beast on the Road
16-10-1982,33d3d83d,3d6c9eb,5140405,The Beast on the Road
15-10-1982,2bd3d83e,bd6d5aa,5110629,The Beast on the Road
13-10-1982,3bd3d838,4bd6234e,5206379,The Beast on the Road
12-10-1982,33d3d839,5bd333c0,4560349,The Beast on the Road
11-10-1982,2bd3d83a,1bd7a118,5109177,The Beast on the Road
09-10-1982,33d3d845,3d731f3,4839366,The Beast on the Road
08-10-1982,23d3d847,13d6c155,5118693,The Beast on the Road
07-10-1982,3bd3d840,1bd6c9bc,5224151,The Beast on the Road
06-10-1982,33d3d841,7bd626cc,4975802,The Beast on the Road
03-10-1982,2bd3d842,13d6c931,5192726,The Beast on the Road
02-10-1982,3d3a9a3,23d63cc7,5128581,The Beast on the Road
01-10-1982,3bd3d84c,6bd2fa72,4956184,The Beast on the Road
29-09-1982,33d3d84d,53d41fcd,4509177,The Beast on the Road
28-09-1982,2bd3d84e,3bd62844,4809537,The Beast on the Road
26-09-1982,23d3d84f,1bd63914,4997787,The Beast on the Road
25-09-1982,13d3a9ad,3bd638c4,4990729,The Beast on the Road
23-09-1982,3bd3d848,63d5d61b,4509884,The Beast on the Road
22-09-1982,33d3d849,73d62601,5168025,The Beast on the Road
21-09-1982,2bd3d84a,3d6c99f,4887398,The Beast on the Road
19-09-1982,23d3d84b,4bd66be6,4907959,The Beast on the Road
17-09-1982,3bd3d854,6bd62eee,5018739,The Beast on the Road
16-09-1982,33d3d855,3bd6c450,5072006,The Beast on the Road
15-09-1982,2bd3d856,63d6c23f,4393217,The Beast on the Road
14-09-1982,3bd3d850,2bd624d6,4407066,The Beast on the Road
11-09-1982,7bd01678,43d62f4b,5746545,The Beast on the Road
10-09-1982,63d0167f,43d62f4b,5746545,The Beast on the Road
09-09-1982,73d01679,bd6c14a,5811696,The Beast on the Road
07-09-1982,6bd0167a,1bd2c110,5586437,The Beast on the Road
05-09-1982,63d0167b,bd761fe,5511077,The Beast on the Road
04-09-1982,5bd01784,3bd66474,5378538,The Beast on the Road
03-09-1982,53d01785,4bd6c3aa,5389489,The Beast on the Road
01-09-1982,4bd01786,bd63982,5367929,The Beast on the Road
28-08-1982,1bc7f9fc,63d6cecf,2639577,The Beast on the Road
26-08-1982,23d5e08f,1bd62d48,2640101,The Beast on the Road
25-08-1982,3d3a9af,13d60d99,2653143,The Beast on the Road
18-08-1982,33d3d859,3d6250f,5520993,The Beast on the Road
17-08-1982,2bd3d85a,7bd62a90,5527554,The Beast on the Road
16-08-1982,23d3d85b,3bd3e48c,4726206,The Beast on the Road
14-08-1982,3bd3d864,63d63ecb,4684888,The Beast on the Road
13-08-1982,33d3d865,33d56491,4699066,The Beast on the Road
11-08-1982,2bd3d866,1bd6c120,4683416,The Beast on the Road
10-08-1982,23d3d867,3d6c127,4672989,The Beast on the Road
08-08-1982,3bd3d860,4bd6672a,4641239,The Beast on the Road
07-08-1982,1bd3a9a8,23d624bf,5174035,The Beast on the Road
06-08-1982,33d3d861,4bd63fee,4299276,The Beast on the Road
05-08-1982,23d3d863,23d624f7,4887398,The Beast on the Road
04-08-1982,5bd01780,53d41fcd,4509177,The Beast on the Road
03-08-1982,53d01781,73d62601,5168025,The Beast on the Road
01-08-1982,4bd01782,7bd6c288,4259418,The Beast on the Road
31-07-1982,5bd3afa8,6bd3c6a6,4250542,The Beast on the Road
30-07-1982,5bd0178c,6bd62eee,5018739,The Beast on the Road
28-07-1982,53d0178d,4bd2c3ce,5059163,The Beast on the Road
27-07-1982,43d0178f,53d6d399,6183235,The Beast on the Road
26-07-1982,5bd01788,63d7b26b,6119109,The Beast on the Road
24-07-1982,53d01789,13d6c161,5913490,The Beast on the Road
23-07-1982,4bd0178a,6bd2e2da,5946768,The Beast on the Road
21-07-1982,43d0178b,53d6c705,6173331,The Beast on the Road
20-07-1982,53d01795,5bd3df20,6174041,The Beast on the Road
18-07-1982,53d3afa9,7bd6c224,5378538,The Beast on the Road
17-07-1982,4bd3afaa,7bd6262c,5323810,The Beast on the Road
16-07-1982,4bd01796,7bd292f0,5809844,The Beast on the Road
14-07-1982,43d01797,6bd6c2de,5780993,The Beast on the Road
11-07-1982,5bd01790,7bd62a84,4853828,The Beast on the Road
10-07-1982,2bd2a062,33d5f825,4273837,The Beast on the Road
09-07-1982,4bd01792,43d623cb,4407066,The Beast on the Road
07-07-1982,43d01793,33d624bd,4850751,The Beast on the Road
06-07-1982,5bd0179c,43d6c757,4889426,The Beast on the Road
04-07-1982,53d0179d,23d63cf7,5251390,The Beast on the Road
03-07-1982,43d0179f,4bd6277a,5129951,The Beast on the Road
02-07-1982,5bd01798,7bd62658,4887398,The Beast on the Road
30-06-1982,43d3afab,3d73197,5118626,The Beast on the Road
29-06-1982,33d64cb1,13d6c9cd,5128581,The Beast on the Road
26-06-1982,5bd3afb4,23d440c7,6077243,The Beast on the Road
25-06-1982,63d10a0f,63d62a87,6325494,The Beast on the Road
24-06-1982,33da1c8d,2bd7c00e,5992500,The Beast on the Road
23-06-1982,6bc6fa76,5bd62b10,6167865,The Beast on the Road
22-06-1982,3bda1c94,63d62eef,6094817,The Beast on the Road
19-06-1982,73d02205,7bd6c2ec,4543762,The Beast on the Road
18-06-1982,6bd02206,1bd3e9f0,4341513,The Beast on the Road
16-06-1982,63d02207,2bd26c1a,4553433,The Beast on the Road
15-06-1982,73d02201,63d6d6ef,4119403,The Beast on the Road
12-06-1982,6bd02202,4bd6c3e6,4431410,The Beast on the Road
11-06-1982,73d0220d,4bd6672a,4641239,The Beast on the Road
09-06-1982,6bd0220e,63d3866f,4174715,The Beast on the Road
08-06-1982,63d0220f,7bd7fe98,4188985,The Beast on the Road
07-06-1982,63d02203,43d62343,4634946,The Beast on the Road
05-06-1982,6bd0220a,33d778e1,4068590,The Beast on the Road
04-06-1982,63d0220b,3d629af,4049979,The Beast on the Road
02-06-1982,7bd02214,bd6c9ee,4644585,The Beast on the Road
01-06-1982,73d02215,1bd1cd54,4180439,The Beast on the Road
29-05-1982,5bd80f8c,3d2f1d7,4853828,The Beast on the Road
26-05-1982,bdf0d62,33d6c0c1,4853423,The Beast on the Road
25-05-1982,4bd80f8a,6bd67e26,4923482,The Beast on the Road
23-05-1982,4bd80f96,5bd623d4,4259418,The Beast on the Road
22-05-1982,53d80f9d,73d62601,5168025,The Beast on the Road
21-05-1982,4bd80f9a,73d626a9,4299276,The Beast on the Road
20-05-1982,4bd80fa6,bd6c11e,4508722,The Beast on the Road
18-05-1982,43d80fa3,23d624bf,5174035,The Beast on the Road
16-05-1982,43d80faf,1bd6c140,4920423,The Beast on the Road
15-05-1982,53d3afb5,1bd63914,4997787,The Beast on the Road
14-05-1982,73d10a09,3bd638c4,4990729,The Beast on the Road
13-05-1982,bdf611a,1bd48d00,4998830,The Beast on the Road
11-05-1982,13df611d,6bd62e8e,4992982,The Beast on the Road
01-05-1982,4bd3afb6,13d62d49,2759794,The Beast on the Road
30-04-1982,63d0164f,13d6359d,2934246,The Beast on the Road
29-04-1982,6bffb276,73d64a09,2831948,The Beast on the Road
28-04-1982,63d02217,3d665db,6559110,The Beast on the Road
27-04-1982,7bd01648,2bd04ce2,2929863,The Beast on the Road
26-04-1982,73d01649,13d6055d,2867714,The Beast on the Road
24-04-1982,33fd6839,63d5422f,6694210,The Beast on the Road
23-04-1982,63d0164b,2bd0b076,2805615,The Beast on the Road
22-04-1982,73d01655,bd64126,2947416,The Beast on the Road
21-04-1982,53d3af19,4bd793b2,2911298,The Beast on the Road
20-04-1982,63d01657,3d6c113,2910831,The Beast on the Road
18-04-1982,7bd01650,13d22139,2798139,The Beast on the Road
17-04-1982,73d01651,43d44bbb,3003952,The Beast on the Road
16-04-1982,63d01653,4bd62b3a,3019257,The Beast on the Road
15-04-1982,7bd0165c,5bd78f70,2991214,The Beast on the Road
14-04-1982,73d0165d,2bd62c9a,2990999,The Beast on the Road
13-04-1982,63d0165f,4bd617c2,2973783,The Beast on the Road
12-04-1982,5bd3af24,3bd638e0,2657970,The Beast on the Road
10-04-1982,4bd3af26,53d6178d,3014728,The Beast on the Road
09-04-1982,7bd01658,33d644f9,3021372,The Beast on the Road
08-04-1982,73d01659,4bd73f7e,2986495,The Beast on the Road
07-04-1982,6bd0165a,1bd44984,3030300,The Beast on the Road
06-04-1982,73d01665,5bd76b68,6456407,The Beast on the Road
05-04-1982,6bd01666,13d7e171,3033391,The Beast on the Road
04-04-1982,43d3af27,53d7bfed,3110044,The Beast on the Road
03-04-1982,53d3af21,13d76d2d,3117735,The Beast on the Road
02-04-1982,33d4d029,13d6c105,3128760,The Beast on the Road
31-03-1982,73d01661,23d644fb,3024223,The Beast on the Road
30-03-1982,63d01663,43d617c7,2992166,The Beast on the Road
28-03-1982,4bd3af22,63d4e25f,6454924,The Beast on the Road
27-03-1982,7bd0166c,2bd6d88e,3024635,The Beast on the Road
26-03-1982,73d0166d,23d2a0fb,2996944,The Beast on the Road
24-03-1982,5bd3af2c,73d712bd,6452026,The Beast on the Road
23-03-1982,6bd0166e,3d701eb,2998324,The Beast on the Road
22-03-1982,63d0166f,23d78c6f,2984114,The Beast on the Road
20-03-1982,2bd64cb2,13d6059d,2643743,The Beast on the Road
19-03-1982,73d01669,4bd6cbae,2646057,The Beast on the Road
17-03-1982,4bd3af2e,23d6388b,2638077,The Beast on the Road
16-03-1982,63d0166b,73d6cec5,2641673,The Beast on the Road
15-03-1982,23d0b407,2bd424b2,2650225,The Beast on the Road
14-03-1982,63d01677,7bd62614,2648579,The Beast on the Road
12-03-1982,6bd01676,53d36395,2655009,The Beast on the Road
11-03-1982,5bd3af28,33d6c8fd,2654675,The Beast on the Road
10-03-1982,73d01671,23d6c8cb,2651347,The Beast on the Road
09-03-1982,4bd3af2a,3d6293f,2640729,The Beast on the Road
08-03-1982,6bd01672,6bd5c606,2639996,The Beast on the Road
06-03-1982,5bd3af34,43d42fab,2655603,The Beast on the Road
05-03-1982,4bd3af36,53d6cbb5,2644668,The Beast on the Road
04-03-1982,2bd6e4fe,7bd63a80,2643123,The Beast on the Road
03-03-1982,63d01673,63d632df,2644210,The Beast on the Road
01-03-1982,5bd3af30,1bd419ac,2654994,The Beast on the Road
28-02-1982,be26db6,3bd6d414,2647525,The Beast on the Road
27-02-1982,53d3af31,23d28c57,2633691,The Beast on the Road
26-02-1982,7bd0167c,63d4ba1b,2646458,The Beast on the Road
25-02-1982,73d0167d,4bd6c396,2650657,The Beast on the Road
23-12-1981,73d3fa55,bd6d1c2,2643743,Killer World Tour
15-11-1981,4bd3afbe,5bd62f80,2643743,Killer World Tour
30-10-1981,43d3afbf,6bd03a86,3173435,Killer World Tour
29-10-1981,5bd3afb8,13d05dd1,3171728,Killer World Tour
28-10-1981,53d3afb9,2bd6c8fa,3176959,Killer World Tour
27-10-1981,1bd3b178,3bd79094,3169070,Killer World Tour
26-10-1981,23d64cb3,53d4b32d,3181928,Killer World Tour
10-09-1981,6bd3fa52,3bd5b05c,2618425,Killer World Tour
09-09-1981,63d3fa53,6bd392b2,2693678,Killer World Tour
08-09-1981,7bd3fa5c,3d67d87,2673730,Killer World Tour
06-09-1981,73d3fa5d,3bd6602c,792680,Killer World Tour
01-09-1981,6bd3fa5e,3d42977,2989459,Killer World Tour
23-08-1981,63d3fa5b,1bd621b0,2938913,Killer World Tour
22-08-1981,23d38c77,bd7e98e,2759549,Killer World Tour
16-08-1981,bd3ad5a,43d63737,2861650,Killer World Tour
15-08-1981,2bd38c72,63d63e1f,2825297,Killer World Tour
04-08-1981,5bdf8b40,bd63982,5367929,Killer World Tour
01-08-1981,33d38c7d,6bd62e22,5391710,Killer World Tour
30-07-1981,2bd38c7e,5bd63b70,4561879,Killer World Tour
29-07-1981,23d38c7f,3d6c9cb,4347778,Killer World Tour
28-07-1981,3bd38c78,13d63981,4930956,Killer World Tour
26-07-1981,2bd38c7a,5bd6275c,5178127,Killer World Tour
25-07-1981,23d38c7b,3d731f3,4839366,Killer World Tour
24-07-1981,1bd38d84,13d6c9cd,5128581,Killer World Tour
23-07-1981,bd38d86,13d6c9cd,5128581,Killer World Tour
22-07-1981,6bd3b2c6,13d6c9cd,5128581,Killer World Tour
21-07-1981,3d38d87,2bd63872,5106834,Killer World Tour
19-07-1981,13d38d81,23d6c0a7,5140405,Killer World Tour
18-07-1981,bd38d82,23d63403,5134086,Killer World Tour
17-07-1981,3d38d83,23d1d053,5110629,Killer World Tour
16-07-1981,1bd38d8c,1bd6c154,5195563,Killer World Tour
15-07-1981,13d38d8d,63d5d61b,4509884,Killer World Tour
14-07-1981,63be86ab,bd6d9a6,4257227,Killer World Tour
12-07-1981,bd38d8e,63d6c28f,4641239,Killer World Tour
11-07-1981,6bd23a4a,33d6c071,4633419,Killer World Tour
10-07-1981,bd38d8a,7bd14eec,4180439,Killer World Tour
09-07-1981,13d2cd8d,bd7a14e,4588718,Killer World Tour
07-07-1981,2bd2c83e,13d331c9,5206379,Killer World Tour
04-07-1981,3d38d8b,3d3a9f3,4776222,Killer World Tour
03-07-1981,1bd38d94,3d7b9a7,4368711,Killer World Tour
02-07-1981,bd38d96,23d624a3,5095281,Killer World Tour
01-07-1981,63caa6eb,5bd63f00,4360287,Killer World Tour
28-06-1981,bd38d92,6bd712be,5150529,Killer World Tour
27-06-1981,3d38d93,73d3ca81,4900739,Killer World Tour
26-06-1981,bd38d9e,1bd3b970,5263045,Killer World Tour
22-06-1981,7bc1a604,33d600f5,6077243,Killer World Tour
21-06-1981,3d38d9f,13d26d0d,6167865,Killer World Tour
19-06-1981,1bd38d98,13d63d39,4990729,Killer World Tour
14-06-1981,7bd3b2cc,5bd63f54,4699066,Killer World Tour
13-06-1981,1bd38da4,2bd3e83e,4738606,Killer World Tour
11-06-1981,bfc31ea,3bd3e48c,4726206,Killer World Tour
09-06-1981,13d38da5,4bd3ef96,4705349,Killer World Tour
08-06-1981,3d38da7,63d77237,4709796,Killer World Tour
07-06-1981,1bd38da0,63d62a97,5525577,Killer World Tour
06-06-1981,13d38da1,7bd62a90,5527554,Killer World Tour
05-06-1981,bd38da2,3d6250f,5520993,Killer World Tour
04-06-1981,3d38da3,73d62655,5308655,Killer World Tour
03-06-1981,13d38dad,1bd62508,5506956,Killer World Tour
24-05-1981,3bd64cbc,63d2d26b,1850147,Killer World Tour
24-05-1981,1bfc31f0,63d2d26b,1850147,Killer World Tour
23-05-1981,63d2a293,2bd2207a,1856057,Killer World Tour
22-05-1981,63d3b2cf,63d6c207,1853909,Killer World Tour
21-05-1981,7bd2a2a8,1bd221e4,1850147,Killer World Tour
01-05-1981,b9a713a,53d63735,2911298,Killer World Tour
29-04-1981,5bd77f1c,3d665db,6559110,Killer World Tour
28-04-1981,1bd38db4,73d63ec9,2750053,Killer World Tour
26-04-1981,63d3b2cb,1bd63d60,2751773,Killer World Tour
